state,year,atr,atr_top5,atr_top1,atr_top5nw,atr_top1nw,rs,beta
CT,2010,4.097640686327381,5.228146494765077,5.527116969950875,5.226971271271104,5.599450780991752,0.6845173650082415,4.973838706533657
CT,2011,4.443629972272614,6.244511057707032,6.695763964754053,6.236511485982179,6.563109904325084,1.0101293617184481,8.352144190258599
CT,2012,4.46962276882435,6.257022954589923,6.697729070550357,6.249073088862544,6.568666839332597,1.008612716545565,8.380521089978096
CT,2013,4.509947665997501,6.265763559526546,6.698585499569384,6.25791812473868,6.572713171482112,0.9822912269049744,7.9722241802797456
CT,2014,4.516428759157099,6.2750472405174476,6.699175740328532,6.267147526680253,6.576656869918846,0.9954694887486681,8.211388741789845
CT,2015,4.57126132487515,6.4422326234940686,6.980806467660015,6.44427359820348,6.8247995628021165,1.0253264787227434,8.331305828468661
CT,2016,4.588380529329196,6.451115398782335,6.982658135442061,6.453028673614075,6.8287280460418955,1.022881423203681,8.332685147159589
CT,2017,4.6497864197704075,6.4654524289549204,6.984977687278457,6.46753491041139,6.835021830006279,0.9840567464090122,7.924550159877333
CT,2018,4.6906208562214555,6.481246554550164,6.986149609985383,6.483165263876689,6.841969995017601,0.9716252311667728,7.926951645809851
CT,2019,4.646146862130697,6.4927405408786925,6.986609109733477,6.486100689067414,6.844497152019164,0.9937700786520676,7.933156103419309
CT,2020,4.598425136964127,6.5007249711747015,6.986889210837051,6.486072448538158,6.845100598322082,1.0137156386715418,7.9301937370705105
CT,2021,4.574773016938881,6.530295433522802,6.986489187024303,6.508187957768016,6.855459922008517,1.063022128199953,9.001853162608176
DC,2004,7.04819965398548,8.848147138030397,9.118377723837071,8.79235519034886,9.072779757276278,0.9543577877442977,8.589818410316525
DC,2005,6.918108790074901,8.602591990291216,8.840315335143975,8.55305890607945,8.801600621952522,0.9479424585400631,9.161088773932391
DC,2006,6.393078691796859,8.214294092565622,8.505201271318697,8.157899202135491,8.454164627159226,0.9544487455354078,8.990072061320205
DC,2007,6.2481690498547815,8.053485224111803,8.321497689804005,7.996080424979291,8.274317019985853,0.9747609241624655,9.031058695846003
DC,2008,5.81883213667463,7.918585853280763,8.266953315880732,7.848848804304565,8.201847835881493,1.0461776658206245,9.457537273262416
DC,2009,5.768484724658282,7.916110027546378,8.266109789885295,7.846265598794139,8.200693936290971,1.08843060414332,9.6927614995369
DC,2010,5.801329593557475,7.925547848312082,8.269889845737284,7.856416119281807,8.205644401403502,1.0787669827471813,9.65558959822004
DC,2011,5.858297318304686,7.9430320146929905,8.276891527894236,7.8751841093295605,8.214856694693184,1.0645022450197938,9.603367849203638
DC,2012,5.931317647219485,8.077550896406686,8.51875706429683,8.02124848782862,8.463155860111053,1.0816380111609902,9.675350989214243
DC,2013,5.942949126080521,8.086205672963871,8.524244964205847,8.030493210116278,8.469399526586479,1.0862649713333616,9.712376129759809
DC,2014,5.955776922208985,8.093374047767098,8.529286141332632,8.038420545453002,8.474573080923594,1.086688929742785,9.717678876807177
DC,2015,5.599922602664619,8.019306943270974,8.501364397052823,7.939783671882923,8.431851800162809,1.1679196208813858,10.625559914018782
DC,2016,5.566537731531817,7.961083515288561,8.427277815462666,7.878966396541296,8.362972968859426,1.147441728595422,10.517735562461873
DC,2017,5.51680426199238,7.951629229854496,8.425261180097452,7.8682396991954295,8.359186724652439,1.160898913754993,10.543267288800157
DC,2018,5.11733593054169,7.776707278575783,8.355059582478818,7.694745241749099,8.268544379624167,1.245048264430193,10.793242726714288
DC,2019,5.131739728996355,7.7874793513233165,8.361325024325248,7.705516751023276,8.27543709638451,1.2469030790493774,10.81261288846124
DC,2020,5.134828792926511,7.7931682609621085,8.36493399755416,7.711112405961887,8.279251321815577,1.2505560152620276,10.834943558821358
DC,2021,5.154266650759242,7.829430559406928,8.384557964179315,7.747337645544061,8.301377080754584,1.3190095735479246,12.572534797106169
DE,2004,3.881690544251684,5.470463858269503,5.761165651399823,5.371707196942784,5.674785028483211,0.7127571122599208,4.756469155421723
DE,2005,3.9271484487417907,5.486109450871535,5.767327524763197,5.3895708438567915,5.683899071956453,0.7059072658242127,4.765888087323243
DE,2006,3.9541093380119783,5.500298626370335,5.773192162698321,5.406008760240764,5.692310509320267,0.7141662979413987,4.795693017777001
DE,2007,3.98982363894473,5.512682989614766,5.778070526167779,5.420218846526894,5.699539716311893,0.7095778015819176,4.8051754039795345
DE,2008,4.038159309054406,5.528765984738256,5.784403834396105,5.438761274983774,5.708939738846496,0.7022955872264869,4.815246785600278
DE,2009,4.025462722375195,5.527216577830701,5.783806838651884,5.436955494954409,5.708044306320674,0.7089488599421601,4.816248727394733
DE,2010,4.358861551414188,6.299141772648197,6.692732030411835,6.189536323112769,6.5864040725776505,0.8296249832986047,5.328090800797897
DE,2011,4.405808983250554,6.3188669027536255,6.7005361220638795,6.210741644256772,6.597214177087384,0.8244111690715705,5.3439682657528556
DE,2012,4.370822604908518,6.176252326465069,6.523390046550307,6.073385090759178,6.428247847058286,0.7962689762144093,5.249119707964136
DE,2013,4.390852111438194,6.184666103382539,6.52669837049449,6.082627982290878,6.433038930950538,0.7947997374310956,5.256275385680209
DE,2014,4.363872449178275,6.07610852978011,6.393203474367183,5.9781600760890266,6.305544964046776,0.7728904613808152,5.182251999488609
DE,2015,4.363747236508455,6.076713592718338,6.393445594040486,5.978826923439277,6.305890918382808,0.7740248327926302,5.183771690463116
DE,2016,4.381935621530078,6.08323547109254,6.396013246757112,5.986057765959457,6.309595405644993,0.7711634293514846,5.186986120714332
DE,2017,4.411877151358269,6.093923757381638,6.400244390422284,5.9979514568780745,6.315690190607237,0.7664672963073493,5.191739369001887
DE,2018,4.445357860685024,6.105993898939755,6.404994999900093,6.011422806825847,6.322559788765215,0.7616262010196495,5.197521612013202
DE,2019,4.4407104203755265,6.080731254833013,6.394742970619457,5.99302059004226,6.3134601986238055,0.7501045554389463,5.158395234387746
DE,2020,4.456322441723172,6.087012292319212,6.397231094886186,5.9998212760420495,6.316989221736491,0.7481713466755746,5.161270899690912
DE,2021,4.506753771587657,6.110007542987925,6.406302410898403,6.024806526263179,6.3299252597652,0.7537420652790505,5.60137203932307
FL,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA,2004,4.560154880880354,5.733092534620539,5.896255994888891,5.654312092384692,5.840369932426258,0.6454021543177424,5.4034379936058015
GA,2005,4.597905985763729,5.741780691918089,5.899636453336212,5.665453464998317,5.845936576050077,0.6339066649219127,5.352102431352181
GA,2006,4.549340957877436,5.716208688240517,5.890708753776282,5.612913778616985,5.814001346970215,0.6290918200166695,5.242687206970684
GA,2007,4.5510153833215865,5.708845970917676,5.887920123223298,5.596250474262362,5.801865239309706,0.6195379249889776,5.173288591781782
GA,2008,4.567177425845186,5.705064046496761,5.886485713587134,5.5854270875836844,5.793124196190761,0.6068782588261934,5.0918573843143475
GA,2009,4.563326876693309,5.704022912663323,5.886083701094705,5.584048165269498,5.792359826754824,0.6080834522567469,5.097337140393164
GA,2010,4.587705310402904,5.708593711420962,5.887884538542411,5.590273287437302,5.795805491039453,0.5915299765692827,4.724788263299674
GA,2011,4.617150355076748,5.717063418575629,5.891234280144151,5.60139981897622,5.802028097757122,0.5839216358017429,4.696702802119985
GA,2012,4.564942466736387,5.652243327046772,5.864337286945746,5.4969380616363575,5.7257120472410765,0.5659663764421508,4.588312827493764
GA,2013,4.51002878333484,5.637836163725539,5.858485074921457,5.482487237028614,5.7189742869229505,0.5771291416708513,4.57697010835068
GA,2014,4.524583140403866,5.642974821047383,5.860576383194885,5.488674351278187,5.722760112764432,0.5733150075944216,4.5614084549745915
GA,2015,4.525624326391205,5.643341208157055,5.860727861669773,5.48911300542775,5.72303239841873,0.5730349820799563,4.560199453542421
GA,2016,4.53697588089836,5.647310671686704,5.862339000050469,5.4939362758269965,5.725992925223716,0.5699949683727112,4.547747850533688
GA,2017,4.555612512456231,5.653849997080882,5.8650111622657475,5.501949475120243,5.730908940899187,0.5650759872857236,4.526401812427343
GA,2018,4.442985827787078,5.632688038080969,5.856673440829802,5.4794249748704225,5.721255153501898,0.6068922852176861,4.758850158374149
GA,2019,4.284626323089422,5.405893226109153,5.615884000590898,5.260552239285663,5.488391339330297,0.5730715764316607,4.534467815884323
GA,2020,4.29580045271455,5.409688303531215,5.617456525083895,5.265274783348528,5.491306122577916,0.5701874744090563,4.524377322688221
GA,2021,4.3371556705205085,5.423600561049896,5.623190177499259,5.282960958706611,5.502041156485846,0.5593969337364335,4.481894763307664
HI,2004,6.213172867305753,7.4596328354178825,7.636419984022351,7.412564575703783,7.571563441428655,0.6380033998416135,5.839840160263829
HI,2005,6.255127845078671,7.470892339910803,7.640937614025162,7.4249416490269,7.577584046041684,0.6242470159034563,5.714678516719831
HI,2006,6.268967099812968,7.420779309194442,7.575687549390188,7.37765726198836,7.515568324386821,0.6018548057897033,5.567712819703416
HI,2007,6.021660923159628,7.386337117191894,7.561889092010168,7.336193040089307,7.49565852427576,0.7479570953577985,7.079588420727907
HI,2008,6.047972800786891,7.337226275318736,7.496969651444707,7.290577248557043,7.434851314242141,0.7210139856208664,6.834409735251594
HI,2009,6.404267552708927,8.377505368451379,9.210475119893786,8.374792909827235,8.979214314583135,0.8873172127381923,7.448297636638364
HI,2010,6.404751156602376,8.320654034055051,9.133913675165855,8.319307085241592,8.905787973008062,0.8658683463013905,7.319282731578144
HI,2011,6.747763349158162,9.144416493199284,10.114940350602385,9.121729437813174,9.835594773338013,0.979444157100362,7.6930729555464525
HI,2012,6.7864321990769385,9.171288871000346,10.132582259410167,9.149944854741992,9.853414188620292,0.9729962185695551,7.628933212067541
HI,2013,6.780264703046701,9.19881660340761,10.16678369677724,9.177984203899568,9.885951126438407,0.9899178922334717,7.732635882790685
HI,2014,6.809059248832837,9.219985811286437,10.180314559460884,9.199278457960856,9.899691624541353,0.9842403985899639,7.679829526507616
HI,2015,6.811117803421336,9.22154558646332,10.181308175341226,9.200782824858326,9.900665881001467,0.9838054911672667,7.675864621571259
HI,2016,6.33189448831709,7.842059160732852,8.022963874649447,7.773381857657567,7.949560675578599,0.7790982592138951,7.276667274122303
HI,2017,6.363299561651281,7.849396721959214,8.025916521075317,7.782430172107659,7.953553252739781,0.7682203057504,7.184848252867701
HI,2018,6.781197745370847,9.063580432248196,9.92664872389905,9.047122071798748,9.659006309300992,0.9911943832989323,7.903991559737051
HI,2019,6.8120015052499765,9.08484580386107,9.939925507416236,9.06899949846957,9.672685691116918,0.9859143515441926,7.847113672052337
HI,2020,6.832000254029528,9.099342112028511,9.94883951695214,9.083288717171152,9.681880537949077,0.9824660127045859,7.808994273452719
HI,2021,6.912383134361919,9.15420627291202,9.981364691147954,9.13740950075375,9.715928023101798,0.9698121352984757,7.8186897178381365
IA,2004,4.7383985276201015,5.946520328635853,6.157751374794408,5.9328712662606256,6.2350858428913485,0.6208896367917549,5.102284886504333
IA,2005,4.757003523794782,5.946610361473162,6.159437294579137,5.936120721994096,6.237083495654961,0.6130569570036881,5.062065317048948
IA,2006,4.787073752919071,5.979388843298744,6.196987175843831,5.969491024984821,6.269401282820322,0.6111884261734146,5.052776341213133
IA,2007,4.7701743491240975,5.980480545146293,6.198053427011678,5.970758687608282,6.270245059616213,0.6328406264446862,5.593300727396825
IA,2008,4.795494795173007,6.005439317646366,6.232962431912654,5.998302386239382,6.299602506094251,0.6282915707306436,5.553012977513934
IA,2009,4.7992434065286025,6.0025748186121985,6.236661534910708,5.99833725545152,6.3000889858897535,0.639676398624256,5.668856693540494
IA,2010,4.8050584120819275,6.017487853279436,6.266666832477911,6.014260000422617,6.3229503265863745,0.6365370924293678,5.582591956575586
IA,2011,4.800895386736528,6.023507350994339,6.268717955336733,6.01791822648239,6.325259693294271,0.6359296064870401,5.546296573406079
IA,2012,4.809910093253394,6.029247311761642,6.269967316201874,6.022978303789671,6.32748555445119,0.6336619597246962,5.525500499063995
IA,2013,4.702464256324826,5.795939776771788,5.842724748783168,5.767580565509978,5.912449071348094,0.6355299271594617,5.988266763903814
IA,2014,4.705826551858157,5.799098911844393,5.844162601052341,5.771115910800202,5.914432908991367,0.6384951553760287,6.060714914528482
IA,2015,4.692286924864123,5.79879226019934,5.845487764553117,5.770038206040763,5.914764950689693,0.6436303338072435,6.078605938276229
IA,2016,4.6957647602642325,5.795815892096123,5.843423665051469,5.767721596730076,5.912999061073183,0.639482231792432,6.053585040320371
IA,2017,4.70781001786119,5.796922530137693,5.842555673428904,5.770019199668302,5.9138481951971755,0.6327435570880002,6.00871268062732
IA,2018,4.919113786079991,6.03624873634485,5.997441475670204,5.985680632648577,6.0670703642551596,0.6582221920672593,6.187234466970896
IA,2019,4.5765065203348785,5.699464588253658,5.683627101011747,5.649738788816842,5.745579462958615,0.6356083154442138,5.906960327445914
IA,2020,4.681628321371308,5.699227376339004,5.683787355804365,5.659734533477473,5.747098572138428,0.6143886501526641,5.930811913129892
IA,2021,4.714189930146238,5.704742027015513,5.6814891173307736,5.663514829483392,5.7468931281584705,0.5999482079917406,5.959833844510539
ID,2004,5.5759063203133605,7.4460002436658685,7.685018915004226,7.388585674887745,7.63657763050553,0.9311392038392263,6.883093358274145
ID,2005,5.588879672929647,7.450491465258074,7.6860932699158235,7.392613600201596,7.638246541517971,0.9279518448917168,6.869488197029508
ID,2006,5.576590410745058,7.420515607656166,7.665089947318449,7.3656129199467495,7.618875018410231,0.9230763037246459,6.836282051385725
ID,2007,5.567375408217653,7.418037596139132,7.664279525455419,7.362932168705436,7.617675147454898,0.92507409303062,6.829863320798835
ID,2008,5.548532911340132,7.392438168806737,7.644667129672235,7.340312581808596,7.6003872982867655,0.9453099246047647,7.404765757342364
ID,2009,5.423375798034058,7.364256622479979,7.634403985172608,7.309777563641532,7.586326491765227,0.9847158183903248,7.648369208480981
ID,2010,5.396567003181129,7.3320586416157205,7.611841836128648,7.28015489292887,7.565409630132752,0.9905978357530154,7.807264789157043
ID,2011,5.400340353619585,7.334628080369204,7.612866955755563,7.283042125280899,7.566719648022725,0.9959630452679225,7.958613812035792
ID,2012,5.1826287649484915,6.981197731725276,7.231528764935092,6.935305220606727,7.190969028104863,0.9507564124146772,7.847758269781454
ID,2013,5.165635615405183,7.048319368594441,7.288337919238783,6.997609782331657,7.2406817141205115,0.979863905044509,8.067024057605062
ID,2014,5.149235785753353,7.044483283303544,7.286626667937565,6.993638592872722,7.238718593102639,0.9838827053396892,8.0495079043828
ID,2015,5.102938919657321,7.0339509267602125,7.283135430032907,6.982485005682219,7.2336769019351035,0.9965681742453492,8.065963808143286
ID,2016,5.119632920287131,7.0382150934826875,7.284544332374315,6.987014333091329,7.235772283676756,0.9914505469274082,8.037365741305393
ID,2017,5.151425626614104,7.044689504449702,7.286078581389231,6.9938423794466855,7.238532530595913,0.98143445178136,7.988263936772819
ID,2018,4.675505163064054,6.5013510022840135,6.754880586259314,6.449788740364092,6.710762317493769,0.9535191417563649,7.611775903567912
ID,2019,4.681934606057114,6.50265807790235,6.755418378412204,6.451088574036474,6.711408318172196,0.9509327630120357,7.581535425763959
ID,2020,4.68077932801767,6.5022421436809745,6.755260240193786,6.4505092265804915,6.711137826241155,0.9504900595849741,7.561766899384274
ID,2021,4.4526338725008285,6.116703452687544,6.3460779389183415,6.070388146616268,6.3067415302089636,0.8754587605700581,7.118224525341347
IL,2004,2.3858210932947674,2.798259511867605,2.92250165965035,2.7437558305558016,2.876868163731122,0.2307251755169215,2.2499411911665996
IL,2005,2.391683342624669,2.799566544813458,2.923034661607158,2.7451611581988664,2.8775583075531723,0.22870855174650373,2.2312794858648615
IL,2006,2.3974350286349826,2.8008463700742037,2.923521987538243,2.7464506755775844,2.87819726903745,0.2265239961871779,2.2150105250642933
IL,2007,2.4018514113995195,2.8018751636451227,2.9239418530791683,2.7475588727039737,2.87874705595492,0.22516255561064735,2.2038128784817634
IL,2008,2.408257323428073,2.8032128056142285,2.9244870858438077,2.7490032988620725,2.879463288711492,0.2226940428561197,2.1820784505222512
IL,2009,2.4022745048146685,2.803063764526613,2.9244327195843804,2.7488092962878654,2.879385698879821,0.22789208102045322,2.21399488249709
IL,2010,2.405834829724633,2.803638496888163,2.924664337460182,2.7494387128028075,2.879691755005698,0.22609792728971456,2.201612518600122
IL,2011,4.036051082425894,4.674420726250197,4.875132937096828,4.584204886910354,4.800314034405619,0.3575699866646964,3.3427534148773868
IL,2012,4.02231690537774,4.6742530312518555,4.875062560996037,4.584044321002941,4.800258052830307,0.3725733824411215,3.5675971373020636
IL,2013,4.0064992214727795,4.673873709926509,4.874895651524403,4.5837301490616635,4.800163739849397,0.38896504314533953,3.801569989448768
IL,2014,4.007668631915123,4.6741372565566754,4.875003933635164,4.584039748279452,4.800320999340617,0.3885577022561981,3.798317677796483
IL,2015,2.988977559744355,3.5051770729131984,3.656079980807456,3.4375404819340596,3.6000243736633433,0.3062617761770525,3.0860204445656163
IL,2016,2.9903149018535933,3.505251576857961,3.65610691560477,3.437650529501352,3.6000750323837734,0.30520803925380147,3.080500379425176
IL,2017,3.467070955743934,4.0716617421356665,4.246274354979203,3.993195076868644,4.181319711144512,0.36599371492098687,3.7647396553855867
IL,2018,3.932152426522155,4.6282132704560786,4.826586410494238,4.5390680727796475,4.752808214012427,0.42807712171574197,4.455747858188352
IL,2019,3.9309405783353566,4.628023142904231,4.826510086752484,4.538903950481756,4.752737337794905,0.4286946907579692,4.460109303537183
IL,2020,3.927873983905208,4.627535803295382,4.826314533569702,4.538420419694842,4.752508730687624,0.43027607409521496,4.471382074696437
IL,2021,3.9346905156730445,4.628949468360512,4.826883916986138,4.539800976026399,4.75326595093682,0.4305249508045672,4.684911152116708
IN,2004,3.173438353768864,3.3646349565971225,3.3856621919093426,3.365943067280515,3.389112561284724,0.12850278748408606,1.5740066586049644
IN,2005,3.180061605735091,3.3657950177888645,3.3861322936781915,3.3671743757702153,3.3897002060524004,0.12528558145428192,1.5304082439744529
IN,2006,3.186316340597906,3.3668874461686364,3.386619900562698,3.3683411332162616,3.390241819025458,0.12222963714779711,1.4990501347155065
IN,2007,3.1910372682411645,3.367804291758961,3.386990444683344,3.3693068643138466,3.390706967992033,0.1202344218280249,1.4756593623799912
IN,2008,3.1981917541223397,3.3689950282445476,3.3874715950780296,3.3705754765995066,3.391311020791385,0.1165266761662953,1.4291568677424809
IN,2009,3.1748291754288713,3.3688803809336054,3.3874262168242937,3.370367504256724,3.3912514053733385,0.14104670857558732,1.74545633803762
IN,2010,3.1794577913169655,3.36938434771542,3.387629435766637,3.370915646126276,3.3915063838672896,0.13798763534751401,1.7157344606073244
IN,2011,3.195374533556839,3.370315370591373,3.3880058446258308,3.371912948988625,3.3919510909170296,0.12556014161172468,1.6396906096653936
IN,2012,2.996676534098198,3.333344725466068,3.373162913614884,3.328796613701119,3.3714937955706166,0.211731997598541,2.4487594824260848
IN,2013,3.2002443411877426,3.3713446778865195,3.38842114387901,3.373018760280297,3.392525512857693,0.12376150033628353,1.6153613860265024
IN,2014,3.2027578562450545,3.3718015315566725,3.388605915705112,3.3735002553004887,3.392756967727745,0.12259509087426679,1.6020418292156495
IN,2015,3.1063501581387976,3.272662642436976,3.2889540611200987,3.274302733006817,3.2929855129946803,0.12136614811769642,1.58496776119621
IN,2016,3.109202017467821,3.27300426990375,3.2890918660077513,3.2747038887478386,3.2931581880937566,0.11955169110986485,1.5699841565396393
IN,2017,3.046616999761484,3.2041249174070323,3.2195455077680832,3.205821538441295,3.2235813126628954,0.11532175853639082,1.5290580965448732
IN,2018,3.0507448276314943,3.204743574440909,3.2197950419074925,3.2064780767903245,3.2238939549996677,0.11303819785120073,1.5073049501430267
IN,2019,3.0532363514550345,3.2051921463430793,3.2199765792411372,3.206948650914413,3.224121457159181,0.11183998505307491,1.491520563098944
IN,2020,3.0547197983806447,3.2054929423910465,3.2200985287664703,3.2072640532054195,3.224274269170464,0.11123797935530533,1.4832177439011134
IN,2021,3.063923857526205,3.206594208719359,3.220543116740679,3.2084457904595167,3.224831303394058,0.10529407899506626,1.4311735825433343
KS,2004,4.523827766011374,6.0359340044605405,6.214693709165599,5.989145290813533,6.179617623343867,0.8006143992425496,7.39287540047615
KS,2005,4.57064550284348,6.0472867308406935,6.218183901512844,6.00169011302986,6.185124752829754,0.7894321291127104,7.316074602532428
KS,2006,4.6131159291862955,6.054605010907406,6.217326536196408,6.0100624145112,6.186091921657106,0.7790106766470628,7.283422162382073
KS,2007,4.640540119552902,6.06384598266442,6.220665590867808,6.020298909327728,6.190785755324276,0.7820975924957008,7.437224653781525
KS,2008,4.687019628553659,6.063559867699949,6.206907574902496,6.0208619061666555,6.181566035567692,0.7672813317122995,7.369970106671888
KS,2009,4.66027527675655,6.063437142637191,6.207635134287907,6.020499656866111,6.181933538974001,0.7902231802355497,7.559669411771564
KS,2010,4.69068485405682,6.129318928199681,6.321119085535665,6.091884058314577,6.290096462187834,0.8083269737232612,7.8528384299067
KS,2011,4.7374478866576775,6.139071490039328,6.325040660076055,6.102690812538458,6.295167308147987,0.7915003951643129,7.7129043891814835
KS,2012,4.759409142065027,6.145373050146924,6.327574110937717,6.109691703894778,6.298518061794756,0.7894711488790063,7.779353739115368
KS,2013,3.1005050486358017,3.5309220941736417,3.2988556385795054,3.341381781276547,3.1834041806242803,0.4025433117298971,4.414391582840896
KS,2014,3.0001024358966184,3.4508943078289067,3.2283199149792914,3.264252994177505,3.114142532645156,0.40570962576771397,4.394375251823872
KS,2015,2.8864524468850163,3.31273105860011,3.0960284384150376,3.134090479163611,2.9870872946906757,0.39571884980584837,4.382478464378329
KS,2016,2.8993110921825185,3.315081601801875,3.096968192693162,3.1366775783424776,2.9882973572426814,0.3906567799040417,4.366119339342347
KS,2017,3.853964686166439,4.955263202655315,5.10161068978546,4.926844935300537,5.078459429547163,0.6133245150616196,5.550057629595121
KS,2018,4.23246063451177,5.4288622679485306,5.59099740366412,5.397364276256006,5.565202719592906,0.6559965988294003,5.812016943651795
KS,2019,4.253107928832843,5.433677520101721,5.592936054223639,5.402932807758517,5.567774817232839,0.650280844172435,5.808243193225399
KS,2020,4.265655515323717,5.43690679659913,5.594238616475465,5.4065400558317736,5.569530932742128,0.6477209157329078,5.807799008736557
KS,2021,4.300531256037958,5.445973195077447,5.597903905676669,5.416202093702171,5.574303247169475,0.6429973461547389,6.057552757487173
KY,2004,4.58986504990246,5.720371684902498,5.90154898340193,5.631173449765681,5.833065509940462,0.5795678825853079,4.621461218377867
KY,2005,4.508981855835503,5.671943624088807,5.881854601148644,5.586135020698742,5.8095755143720185,0.5873809500416938,4.885470697242596
KY,2006,4.524740183701149,5.67854897084638,5.884223166975964,5.593879375154421,5.813515651807744,0.5858302660362136,4.888940398208226
KY,2007,4.533832230829027,5.683263384412729,5.885778160311262,5.599319741048484,5.816330103871565,0.5860310983423211,4.907187863967209
KY,2008,4.557364901762906,5.691981575988726,5.888843966131725,5.609353354999459,5.821408167210613,0.582189044893966,4.89883270791204
KY,2009,4.53597381269708,5.6871213903719395,5.886933814331251,5.603840483887747,5.818731609672368,0.5900989957152047,4.9331496479475865
KY,2010,4.548224365337265,5.690972013643759,5.888294453676856,5.608323047679771,5.820967806171946,0.5866707155827822,4.924061733089143
KY,2011,4.5702682591519075,5.698480447787989,5.8909699087005425,5.616997261402828,5.8252236134559325,0.5821539943503762,4.908816824563463
KY,2012,4.578755859308092,5.702216779788317,5.892276410831173,5.621454214559926,5.827475402510402,0.5819254824802722,4.914112527055144
KY,2013,4.579872142760866,5.703597576328634,5.892690869451049,5.6232688752989,5.828482230150313,0.5830920499916847,4.930540622623301
KY,2014,4.557221519375949,5.69914086321719,5.890883732129209,5.617089187734778,5.825474750824784,0.5893770360556494,4.9286067497456925
KY,2015,4.5506757417949535,5.697936044537187,5.890388978991511,5.615749650107859,5.824832472473268,0.592269257371536,4.934469682388141
KY,2016,4.559669667316128,5.700746702341029,5.891400375666984,5.619101932052277,5.826503113300635,0.5899691741440227,4.9338153227937145
KY,2017,4.575140218012364,5.705894711770102,5.893277836830229,5.625178044428969,5.82953463437394,0.5871343743244495,4.93409126208964
KY,2018,4.3231677739753245,4.901558727766087,4.967790484983739,4.853876695403031,4.940235299477875,0.38963373998645023,4.260578645009205
KY,2019,4.325079253988896,4.902262847836297,4.96795357564991,4.855047748829969,4.940842914620318,0.39002728675620046,4.271651104348527
KY,2020,4.324896089129835,4.902458009929234,4.967952392611321,4.855533359145252,4.941100139052917,0.39097591589629666,4.288472140043169
KY,2021,4.344916950235963,4.905951445104975,4.969057373046679,4.8607460433972145,4.943573166776227,0.3817149912700435,4.249575189198103
LA,2004,3.2403500771281437,3.9992435693171555,4.058866596167853,3.9684560165946876,4.114146327758204,0.42863729011535234,3.420556468988169
LA,2005,3.2786599496030258,4.005926770107512,4.062363472285922,3.97823986113323,4.118913415901725,0.41994985854464373,3.4083614490600063
LA,2006,3.3242978003431225,4.0340144321835805,4.089720878522636,4.007804275653048,4.144164939543584,0.41474816636593026,3.4071763173475444
LA,2007,3.3515681994999915,4.015584370431439,4.042912492839527,3.9883649908400782,4.099247234810199,0.4032582788942807,3.381364175800935
LA,2008,3.3732301673174483,4.011647074293054,4.027254850986919,3.986026006366428,4.0835982661427375,0.4086039985235823,3.6437635111933337
LA,2009,3.0125518388835464,3.814948341220817,3.9173879552498847,3.7796125936937814,3.9520764576973946,0.38129617227371515,3.26656648616075
LA,2010,3.0179172589311176,3.79738954071248,3.889060883838062,3.761677559488708,3.923335126579313,0.37492626565547305,3.240049149394156
LA,2011,3.0455905081419528,3.8066240750009666,3.8921114185897387,3.772256216895779,3.92845996735637,0.3694647490796843,3.2181086478149314
LA,2012,3.0694929041157724,3.8191941732326775,3.896587489936249,3.7846727013012904,3.9345687436131795,0.36709977619208134,3.212477853846696
LA,2013,3.0720502186292844,3.780736105377425,3.7963983767891976,3.740970543000059,3.8483164671215104,0.35819947023438825,3.183909081807432
LA,2014,3.08921030844751,3.7882760744460806,3.7994348334100643,3.749053682322288,3.852400973182378,0.3559776091771383,3.1765229528180203
LA,2015,3.0795177434445944,3.7917153884635715,3.801711275503027,3.7524594454494395,3.854727736046632,0.36325086866105805,3.217870735241698
LA,2016,3.09039725731648,3.7938728333893,3.801883720580875,3.7553470294347724,3.855777691808019,0.36064392794857847,3.2069473999711233
LA,2017,3.1231829422285027,3.8007030218658735,3.8038013586535655,3.762843131085853,3.8589518524958475,0.35040922238430694,3.1531752447808756
LA,2018,3.299860820931029,4.023230397225076,3.9940022912373405,3.9729637820125516,4.0456022543493795,0.37634090443523505,3.3255626387400503
